annot_id,PAD#,Camera,"Lighting (lightbox, benchtop, benchtop dark)",black/white background,API,Sample,mg concentration (w/w mg/mg or w/v mg/mL),% Conc,missing_card,matched_id,matched_sample_id,matched_sample_name,matched_quantity,matched_camera_type_1,matched_deleted,matched_date_of_creation,matched_url,notes
3944,75055,ipad,no light,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False,,,,,,,,,
3945,75055,pixel,benchtop,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False,,,,,,,,,
3946,75055,pixel,lightbox,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False,,,,,,,,,
3947,75055,pixel,no light,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False,,,,,,,,,
3948,80924,ipad,lightbox,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False,,,,,,,,,
3949,80924,ipad,no light,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False,,,,,,,,,
3950,80924,pixel,benchtop,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False,,,,,,,,,
3951,80924,pixel,lightbox,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False,,,,,,,,,
3952,80924,pixel,no light,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False,,,,,,,,,
3953,75054,ipad,benchtop,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False,,,,,,,,,
3954,75054,ipad,lightbox,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False,,,,,,,,,
3955,75054,ipad,no light,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False,,,,,,,,,
3956,75054,pixel,benchtop,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False,,,,,,,,,
3957,75054,pixel,lightbox,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False,,,,,,,,,
3958,75054,pixel,no light,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False,,,,,,,,,
3959,80641,ipad,benchtop,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False,,,,,,,,,
3960,80641,ipad,lightbox,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False,,,,,,,,,
3961,80641,ipad,no light,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False,,,,,,,,,
3962,80641,pixel,benchtop,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False,,,,,,,,,
3963,80641,pixel,lightbox,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False,,,,,,,,,
3964,80641,pixel,no light,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False,,,,,,,,,
3965,75057,ipad,benchtop,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False,,,,,,,,,
3966,75057,ipad,lightbox,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False,,,,,,,,,
3967,75057,ipad,no light,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False,,,,,,,,,
3968,75057,pixel,benchtop,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False,,,,,,,,,
3969,75057,pixel,lightbox,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False,,,,,,,,,
3970,75057,pixel,no light,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False,,,,,,,,,
3971,80501,ipad,benchtop,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False,,,,,,,,,
3972,80501,ipad,lightbox,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False,,,,,,,,,
3973,80501,ipad,no light,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False,,,,,,,,,
3974,80501,pixel,benchtop,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False,,,,,,,,,
3975,80501,pixel,lightbox,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False,,,,,,,,,
3976,80501,pixel,no light,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False,,,,,,,,,
3977,74888,ipad,benchtop,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False,,,,,,,,,
3978,74888,ipad,lightbox,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False,,,,,,,,,
3979,74888,ipad,no light,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False,,,,,,,,,
3980,74888,pixel,benchtop,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False,,,,,,,,,
3981,74888,pixel,lightbox,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False,,,,,,,,,
3982,74888,pixel,no light,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False,,,,,,,,,
3983,81897,ipad,benchtop,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False,,,,,,,,,
3984,81897,ipad,lightbox,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False,,,,,,,,,
3985,81897,ipad,no light,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False,,,,,,,,,
3986,81897,pixel,benchtop,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False,,,,,,,,,
3987,81897,pixel,lightbox,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False,,,,,,,,,
3988,81897,pixel,no light,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False,,,,,,,,,
3989,74887,ipad,benchtop,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False,,,,,,,,,
3990,74887,ipad,lightbox,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False,,,,,,,,,
3991,74887,ipad,no light,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False,,,,,,,,,
3992,74887,pixel,benchtop,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False,,,,,,,,,
3993,74887,pixel,lightbox,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False,,,,,,,,,
3994,74887,pixel,no light,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False,,,,,,,,,
3995,81898,ipad,lightbox,black,Oxaliplatin 2mg/mL,9yc_4,2.018,100.9,False,,,,,,,,,
3996,81898,pixel,benchtop,black,Oxaliplatin 2mg/mL,9yc_4,2.018,100.9,False,,,,,,,,,
3997,81898,pixel,lightbox,black,Oxaliplatin 2mg/mL,9yc_4,2.018,100.9,False,,,,,,,,,
3998,81898,pixel,no light,black,Oxaliplatin 2mg/mL,9yc_4,2.018,100.9,False,,,,,,,,,
3999,74886,ipad,benchtop,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False,,,,,,,,,
4000,74886,ipad,lightbox,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False,,,,,,,,,
4001,74886,ipad,no light,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False,,,,,,,,,
4002,74886,pixel,benchtop,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False,,,,,,,,,
4003,74886,pixel,lightbox,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False,,,,,,,,,
4004,74886,pixel,no light,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False,,,,,,,,,
4005,81182,ipad,benchtop,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False,,,,,,,,,
4006,81182,ipad,lightbox,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False,,,,,,,,,
4007,81182,ipad,no light,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False,,,,,,,,,
4008,81182,pixel,benchtop,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False,,,,,,,,,
4009,81182,pixel,lightbox,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False,,,,,,,,,
4010,81182,pixel,no light,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False,,,,,,,,,
4011,81516,ipad,benchtop,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False,,,,,,,,,
4012,81516,ipad,lightbox,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False,,,,,,,,,
4013,81516,ipad,no light,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False,,,,,,,,,
4014,81516,pixel,benchtop,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False,,,,,,,,,
4015,81516,pixel,lightbox,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False,,,,,,,,,
4016,81516,pixel,no light,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False,,,,,,,,,
4017,74889,ipad,benchtop,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False,,,,,,,,,
4018,74889,ipad,lightbox,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False,,,,,,,,,
4019,74889,ipad,no light,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False,,,,,,,,,
4020,74889,pixel,benchtop,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False,,,,,,,,,
4021,74889,pixel,lightbox,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False,,,,,,,,,
4022,74889,pixel,no light,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False,,,,,,,,,
4023,74883,,,,Oxaliplatin 2mg/mL,66oxptstd,1.310238201,65.5,False,,,,,,,,,
4024,81881,ipad,benchtop,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False,,,,,,,,,
4025,81881,ipad,lightbox,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False,,,,,,,,,
4026,81881,ipad,no light,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False,,,,,,,,,
4027,81881,pixel,benchtop,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False,,,,,,,,,
4028,81881,pixel,lightbox,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False,,,,,,,,,
4029,81881,pixel,no light,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False,,,,,,,,,
4030,81841,ipad,benchtop,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False,,,,,,,,,
4031,81841,ipad,lightbox,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False,,,,,,,,,
4032,81841,ipad,no light,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False,,,,,,,,,
4033,81841,pixel,benchtop,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False,,,,,,,,,
4034,81841,pixel,lightbox,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False,,,,,,,,,
4035,81841,pixel,no light,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False,,,,,,,,,
4036,74884,ipad,benchtop,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False,,,,,,,,,
4037,74884,ipad,lightbox,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False,,,,,,,,,
4038,74884,ipad,no light,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False,,,,,,,,,
4039,74884,pixel,benchtop,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False,,,,,,,,,
4040,74884,pixel,lightbox,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False,,,,,,,,,
4041,74884,pixel,no light,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False,,,,,,,,,
4042,81578,ipad,benchtop,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False,,,,,,,,,
4043,81578,ipad,lightbox,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False,,,,,,,,,
4044,81578,ipad,no light,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False,,,,,,,,,
4045,81578,pixel,benchtop,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False,,,,,,,,,
4046,81578,pixel,lightbox,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False,,,,,,,,,
4047,81578,pixel,no light,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False,,,,,,,,,
4048,80083,ipad,benchtop,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False,,,,,,,,,
4049,80083,ipad,lightbox,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False,,,,,,,,,
4050,80083,ipad,no light,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False,,,,,,,,,
4051,80083,pixel,benchtop,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False,,,,,,,,,
4052,80083,pixel,lightbox,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False,,,,,,,,,
4053,80083,pixel,no light,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False,,,,,,,,,
4054,80081,ipad,benchtop,white,Oxaliplatin 2mg/mL,5b5_2,1.34772,67.4,False,,,,,,,,,
4055,80081,ipad,lightbox,white,Oxaliplatin 2mg/mL,5b5_2,1.34772,67.4,False,,,,,,,,,
4056,80081,ipad,no light,white,Oxaliplatin 2mg/mL,5b5_2,1.34772,67.4,False,,,,,,,,,
4057,80081,pixel,benchtop,white,Oxaliplatin 2mg/mL,5b5_2,1.34772,67.4,False,,,,,,,,,
4058,80081,pixel,lightbox,white,Oxaliplatin 2mg/mL,5b5_2,1.34772,67.4,False,,,,,,,,,
4059,80081,pixel,no light,white,Oxaliplatin 2mg/mL,5b5_2,1.34772,67.4,False,,,,,,,,,
4060,74885,ipad,benchtop,black,Oxaliplatin 2mg/mL,5b5_3,1.34772,67.4,False,,,,,,,,,
4061,74885,ipad,lightbox,black,Oxaliplatin 2mg/mL,5b5_3,1.34772,67.4,False,,,,,,,,,
4062,74885,ipad,no light,black,Oxaliplatin 2mg/mL,5b5_3,1.34772,67.4,False,,,,,,,,,
4063,74885,pixel,benchtop,black,Oxaliplatin 2mg/mL,5b5_3,1.34772,67.4,False,,,,,,,,,
4064,74885,pixel,lightbox,black,Oxaliplatin 2mg/mL,5b5_3,1.34772,67.4,False,,,,,,,,,
4065,74885,pixel,no light,black,Oxaliplatin 2mg/mL,5b5_3,1.34772,67.4,False,,,,,,,,,
4066,81365,ipad,benchtop,black,Oxaliplatin 2mg/mL,5b5_4,1.34772,67.4,False,,,,,,,,,
4067,81365,ipad,lightbox,black,Oxaliplatin 2mg/mL,5b5_4,1.34772,67.4,False,,,,,,,,,
4068,81365,ipad,no light,black,Oxaliplatin 2mg/mL,5b5_4,1.34772,67.4,False,,,,,,,,,
4069,81365,pixel,benchtop,black,Oxaliplatin 2mg/mL,5b5_4,1.34772,67.4,False,,,,,,,,,
4070,81365,pixel,lightbox,black,Oxaliplatin 2mg/mL,5b5_4,1.34772,67.4,False,,,,,,,,,
4071,81365,pixel,no light,black,Oxaliplatin 2mg/mL,5b5_4,1.34772,67.4,False,,,,,,,,,
4072,81183,ipad,benchtop,white,Oxaliplatin 2mg/mL,01b_1,1.34904,67.5,False,,,,,,,,,
4073,81183,ipad,lightbox,white,Oxaliplatin 2mg/mL,01b_1,1.34904,67.5,False,,,,,,,,,
4074,81183,ipad,no light,white,Oxaliplatin 2mg/mL,01b_1,1.34904,67.5,False,,,,,,,,,
4075,81183,pixel,benchtop,white,Oxaliplatin 2mg/mL,01b_1,1.34904,67.5,False,,,,,,,,,
4076,81183,pixel,lightbox,white,Oxaliplatin 2mg/mL,01b_1,1.34904,67.5,False,,,,,,,,,
4077,81183,pixel,no light,white,Oxaliplatin 2mg/mL,01b_1,1.34904,67.5,False,,,,,,,,,
4078,81513,ipad,benchtop,white,Oxaliplatin 2mg/mL,01b_2,1.34904,67.5,False,,,,,,,,,
4079,81513,ipad,lightbox,white,Oxaliplatin 2mg/mL,01b_2,1.34904,67.5,False,,,,,,,,,
4080,81513,ipad,no light,white,Oxaliplatin 2mg/mL,01b_2,1.34904,67.5,False,,,,,,,,,
4081,81513,pixel,benchtop,white,Oxaliplatin 2mg/mL,01b_2,1.34904,67.5,False,,,,,,,,,
4082,81513,pixel,lightbox,white,Oxaliplatin 2mg/mL,01b_2,1.34904,67.5,False,,,,,,,,,
4083,81513,pixel,no light,white,Oxaliplatin 2mg/mL,01b_2,1.34904,67.5,False,,,,,,,,,
4084,74878,ipad,benchtop,black,Oxaliplatin 2mg/mL,01b_3,1.34904,67.5,False,,,,,,,,,
4085,74878,ipad,lightbox,black,Oxaliplatin 2mg/mL,01b_3,1.34904,67.5,False,,,,,,,,,
4086,74878,ipad,no light,black,Oxaliplatin 2mg/mL,01b_3,1.34904,67.5,False,,,,,,,,,
4087,74878,pixel,benchtop,black,Oxaliplatin 2mg/mL,01b_3,1.34904,67.5,False,,,,,,,,,
4088,74878,pixel,lightbox,black,Oxaliplatin 2mg/mL,01b_3,1.34904,67.5,False,,,,,,,,,
4089,74878,pixel,no light,black,Oxaliplatin 2mg/mL,01b_3,1.34904,67.5,False,,,,,,,,,
4090,81517,ipad,benchtop,black,Oxaliplatin 2mg/mL,01b_4,1.34904,67.5,False,,,,,,,,,
4091,81517,ipad,lightbox,black,Oxaliplatin 2mg/mL,01b_4,1.34904,67.5,False,,,,,,,,,
4092,81517,ipad,no light,black,Oxaliplatin 2mg/mL,01b_4,1.34904,67.5,False,,,,,,,,,
4093,81517,pixel,benchtop,black,Oxaliplatin 2mg/mL,01b_4,1.34904,67.5,False,,,,,,,,,
4094,81517,pixel,lightbox,black,Oxaliplatin 2mg/mL,01b_4,1.34904,67.5,False,,,,,,,,,
4095,81517,pixel,no light,black,Oxaliplatin 2mg/mL,01b_4,1.34904,67.5,False,,,,,,,,,
4096,80140,ipad,benchtop,white,Oxaliplatin 2mg/mL,9yc_1,1.33188,66.6,False,,,,,,,,,
4097,80140,ipad,lightbox,white,Oxaliplatin 2mg/mL,9yc_1,1.33188,66.6,False,,,,,,,,,
4098,80140,ipad,no light,white,Oxaliplatin 2mg/mL,9yc_1,1.33188,66.6,False,,,,,,,,,
4099,80140,pixel,benchtop,white,Oxaliplatin 2mg/mL,9yc_1,1.33188,66.6,False,,,,,,,,,
4100,80140,pixel,lightbox,white,Oxaliplatin 2mg/mL,9yc_1,1.33188,66.6,False,,,,,,,,,
4101,80140,pixel,no light,white,Oxaliplatin 2mg/mL,9yc_1,1.33188,66.6,False,,,,,,,,,
4102,80141,ipad,benchtop,white,Oxaliplatin 2mg/mL,9yc_2,1.33188,66.6,False,,,,,,,,,
4103,80141,ipad,lightbox,white,Oxaliplatin 2mg/mL,9yc_2,1.33188,66.6,False,,,,,,,,,
4104,80141,ipad,no light,white,Oxaliplatin 2mg/mL,9yc_2,1.33188,66.6,False,,,,,,,,,
4105,80141,pixel,benchtop,white,Oxaliplatin 2mg/mL,9yc_2,1.33188,66.6,False,,,,,,,,,
4106,80141,pixel,lightbox,white,Oxaliplatin 2mg/mL,9yc_2,1.33188,66.6,False,,,,,,,,,
4107,80141,pixel,no light,white,Oxaliplatin 2mg/mL,9yc_2,1.33188,66.6,False,,,,,,,,,
4108,74879,ipad,benchtop,black,Oxaliplatin 2mg/mL,9yc_3,1.33188,66.6,False,,,,,,,,,
4109,74879,ipad,lightbox,black,Oxaliplatin 2mg/mL,9yc_3,1.33188,66.6,False,,,,,,,,,
4110,74879,ipad,no light,black,Oxaliplatin 2mg/mL,9yc_3,1.33188,66.6,False,,,,,,,,,
4111,74879,pixel,benchtop,black,Oxaliplatin 2mg/mL,9yc_3,1.33188,66.6,False,,,,,,,,,
4112,74879,pixel,lightbox,black,Oxaliplatin 2mg/mL,9yc_3,1.33188,66.6,False,,,,,,,,,
4113,74879,pixel,no light,black,Oxaliplatin 2mg/mL,9yc_3,1.33188,66.6,False,,,,,,,,,
4114,81980,ipad,lightbox,black,Oxaliplatin 2mg/mL,9yc_4,1.33188,66.6,False,,,,,,,,,
4115,81980,ipad,no light,black,Oxaliplatin 2mg/mL,9yc_4,1.33188,66.6,False,,,,,,,,,
4116,81980,pixel,benchtop,black,Oxaliplatin 2mg/mL,9yc_4,1.33188,66.6,False,,,,,,,,,
4117,81980,pixel,lightbox,black,Oxaliplatin 2mg/mL,9yc_4,1.33188,66.6,False,,,,,,,,,
4118,81980,pixel,no light,black,Oxaliplatin 2mg/mL,9yc_4,1.33188,66.6,False,,,,,,,,,
4119,81185,ipad,benchtop,white,Oxaliplatin 2mg/mL,7zc_1,1.34508,67.3,False,,,,,,,,,
4120,81185,ipad,lightbox,white,Oxaliplatin 2mg/mL,7zc_1,1.34508,67.3,False,,,,,,,,,
4121,81185,ipad,no light,white,Oxaliplatin 2mg/mL,7zc_1,1.34508,67.3,False,,,,,,,,,
4122,81185,pixel,benchtop,white,Oxaliplatin 2mg/mL,7zc_1,1.34508,67.3,False,,,,,,,,,
4123,81185,pixel,lightbox,white,Oxaliplatin 2mg/mL,7zc_1,1.34508,67.3,False,,,,,,,,,
4124,81185,pixel,no light,white,Oxaliplatin 2mg/mL,7zc_1,1.34508,67.3,False,,,,,,,,,
4125,74880,ipad,benchtop,white,Oxaliplatin 2mg/mL,7zc_2,1.34508,67.3,False,,,,,,,,,
4126,74880,ipad,no light,white,Oxaliplatin 2mg/mL,7zc_2,1.34508,67.3,False,,,,,,,,,
4127,74880,pixel,benchtop,white,Oxaliplatin 2mg/mL,7zc_2,1.34508,67.3,False,,,,,,,,,
4128,74880,pixel,lightbox,white,Oxaliplatin 2mg/mL,7zc_2,1.34508,67.3,False,,,,,,,,,
4129,74880,pixel,no light,white,Oxaliplatin 2mg/mL,7zc_2,1.34508,67.3,False,,,,,,,,,
4130,81184,ipad,benchtop,black,Oxaliplatin 2mg/mL,7zc_3,1.34508,67.3,False,,,,,,,,,
4131,81184,ipad,lightbox,black,Oxaliplatin 2mg/mL,7zc_3,1.34508,67.3,False,,,,,,,,,
4132,81184,ipad,no light,black,Oxaliplatin 2mg/mL,7zc_3,1.34508,67.3,False,,,,,,,,,
4133,81184,pixel,benchtop,black,Oxaliplatin 2mg/mL,7zc_3,1.34508,67.3,False,,,,,,,,,
4134,81184,pixel,lightbox,black,Oxaliplatin 2mg/mL,7zc_3,1.34508,67.3,False,,,,,,,,,
4135,81184,pixel,no light,black,Oxaliplatin 2mg/mL,7zc_3,1.34508,67.3,False,,,,,,,,,
4136,81981,ipad,benchtop,black,Oxaliplatin 2mg/mL,7zc_4,1.34508,67.3,False,,,,,,,,,
4137,81981,ipad,lightbox,black,Oxaliplatin 2mg/mL,7zc_4,1.34508,67.3,False,,,,,,,,,
4138,81981,ipad,no light,black,Oxaliplatin 2mg/mL,7zc_4,1.34508,67.3,False,,,,,,,,,
4139,81981,pixel,benchtop,black,Oxaliplatin 2mg/mL,7zc_4,1.34508,67.3,False,,,,,,,,,
4140,81981,pixel,lightbox,black,Oxaliplatin 2mg/mL,7zc_4,1.34508,67.3,False,,,,,,,,,
4141,81981,pixel,no light,black,Oxaliplatin 2mg/mL,7zc_4,1.34508,67.3,False,,,,,,,,,
4142,74881,,,,Oxaliplatin 2mg/mL,oxptstd33,0.6551191003,32.8,False,,,,,,,,,
4143,81522,ipad,benchtop,white,Oxaliplatin 2mg/mL,10b_1,0.6765,33.8,False,,,,,,,,,
4144,81522,ipad,lightbox,white,Oxaliplatin 2mg/mL,10b_1,0.6765,33.8,False,,,,,,,,,
4145,81522,ipad,no light,white,Oxaliplatin 2mg/mL,10b_1,0.6765,33.8,False,,,,,,,,,
4146,81522,pixel,benchtop,white,Oxaliplatin 2mg/mL,10b_1,0.6765,33.8,False,,,,,,,,,
4147,81522,pixel,lightbox,white,Oxaliplatin 2mg/mL,10b_1,0.6765,33.8,False,,,,,,,,,
4148,81522,pixel,no light,white,Oxaliplatin 2mg/mL,10b_1,0.6765,33.8,False,,,,,,,,,
4149,81068,pixel,benchtop,white,Oxaliplatin 2mg/mL,10b_2,0.6765,33.8,False,,,,,,,,,
4150,81068,pixel,lightbox,white,Oxaliplatin 2mg/mL,10b_2,0.6765,33.8,False,,,,,,,,,
4151,81068,pixel,no light,white,Oxaliplatin 2mg/mL,10b_2,0.6765,33.8,False,,,,,,,,,
4152,74875,ipad,benchtop,black,Oxaliplatin 2mg/mL,10b_3,0.6765,33.8,False,,,,,,,,,
4153,74875,ipad,lightbox,black,Oxaliplatin 2mg/mL,10b_3,0.6765,33.8,False,,,,,,,,,
4154,74875,ipad,no light,black,Oxaliplatin 2mg/mL,10b_3,0.6765,33.8,False,,,,,,,,,
4155,74875,pixel,benchtop,black,Oxaliplatin 2mg/mL,10b_3,0.6765,33.8,False,,,,,,,,,
4156,74875,pixel,lightbox,black,Oxaliplatin 2mg/mL,10b_3,0.6765,33.8,False,,,,,,,,,
4157,74875,pixel,no light,black,Oxaliplatin 2mg/mL,10b_3,0.6765,33.8,False,,,,,,,,,
4158,81515,ipad,benchtop,black,Oxaliplatin 2mg/mL,10b_4,0.6765,33.8,False,,,,,,,,,
4159,81515,ipad,lightbox,black,Oxaliplatin 2mg/mL,10b_4,0.6765,33.8,False,,,,,,,,,
4160,81515,ipad,no light,black,Oxaliplatin 2mg/mL,10b_4,0.6765,33.8,False,,,,,,,,,
4161,81515,pixel,benchtop,black,Oxaliplatin 2mg/mL,10b_4,0.6765,33.8,False,,,,,,,,,
4162,81515,pixel,lightbox,black,Oxaliplatin 2mg/mL,10b_4,0.6765,33.8,False,,,,,,,,,
4163,81515,pixel,no light,black,Oxaliplatin 2mg/mL,10b_4,0.6765,33.8,False,,,,,,,,,
4164,81273,ipad,benchtop,white,Oxaliplatin 2mg/mL,5b5_1,0.67386,33.7,False,,,,,,,,,
4165,81273,ipad,lightbox,white,Oxaliplatin 2mg/mL,5b5_1,0.67386,33.7,False,,,,,,,,,
4166,81273,ipad,no light,white,Oxaliplatin 2mg/mL,5b5_1,0.67386,33.7,False,,,,,,,,,
4167,81273,pixel,benchtop,white,Oxaliplatin 2mg/mL,5b5_1,0.67386,33.7,False,,,,,,,,,
4168,81273,pixel,lightbox,white,Oxaliplatin 2mg/mL,5b5_1,0.67386,33.7,False,,,,,,,,,
4169,81273,pixel,no light,white,Oxaliplatin 2mg/mL,5b5_1,0.67386,33.7,False,,,,,,,,,
4170,80276,ipad,benchtop,white,Oxaliplatin 2mg/mL,5b5_2,0.67386,33.7,False,,,,,,,,,
4171,80276,ipad,lightbox,white,Oxaliplatin 2mg/mL,5b5_2,0.67386,33.7,False,,,,,,,,,
4172,80276,ipad,no light,white,Oxaliplatin 2mg/mL,5b5_2,0.67386,33.7,False,,,,,,,,,
4173,80276,pixel,benchtop,white,Oxaliplatin 2mg/mL,5b5_2,0.67386,33.7,False,,,,,,,,,
4174,80276,pixel,lightbox,white,Oxaliplatin 2mg/mL,5b5_2,0.67386,33.7,False,,,,,,,,,
4175,80276,pixel,no light,white,Oxaliplatin 2mg/mL,5b5_2,0.67386,33.7,False,,,,,,,,,
4176,74876,ipad,benchtop,black,Oxaliplatin 2mg/mL,5b5_3,0.67386,33.7,False,,,,,,,,,
4177,74876,ipad,lightbox,black,Oxaliplatin 2mg/mL,5b5_3,0.67386,33.7,False,,,,,,,,,
4178,74876,ipad,no light,black,Oxaliplatin 2mg/mL,5b5_3,0.67386,33.7,False,,,,,,,,,
4179,74876,pixel,benchtop,black,Oxaliplatin 2mg/mL,5b5_3,0.67386,33.7,False,,,,,,,,,
4180,74876,pixel,lightbox,black,Oxaliplatin 2mg/mL,5b5_3,0.67386,33.7,False,,,,,,,,,
4181,74876,pixel,no light,black,Oxaliplatin 2mg/mL,5b5_3,0.67386,33.7,False,,,,,,,,,
4182,80275,ipad,benchtop,black,Oxaliplatin 2mg/mL,5b5_4,0.67386,33.7,False,,,,,,,,,
4183,80275,ipad,lightbox,black,Oxaliplatin 2mg/mL,5b5_4,0.67386,33.7,False,,,,,,,,,
4184,80275,ipad,no light,black,Oxaliplatin 2mg/mL,5b5_4,0.67386,33.7,False,,,,,,,,,
